DBCODE,ENTITY,QUALTRICSID,TIME,GEND,AGE,AGE_RANGE,INCO,EDU,RACE,ORG_DON,ORG_VOL,ENV_ID,INATT_CON,POL_OR,REL,SODES_1,SODES_2,SODES_3,SODES_4,SODES_5,SODES_6,SODES_7,SODES_8,SODES_9,SODES_10,SODES_11,SODES_12,SODES_13,MINC1_A1,MINC2_A2,MINC3_A3,MINC4_Z1,MINC5_Z2,MINC6_B1,MINC7_B2,MINC8_E1,MINC9_E2,MINC10_E3,MINC11_E4,MINC12_E5,MINC13_E6,MINC14_Z3,MINC15_Z4,MINC16_B3,MINC17_B4,MINC18_A4,MINC19_A5,MINC20_A6,MINC21_A7,MINC22_Z5,MINC23_Z6,MINC24_Z7,MINC25_Z8,MINC26_Z9,MINC27_B5,MINC28_B6,MINC29_B7,MINC30_B8,MINC31_E7,MINC32_E8,MINC33_E9,MINC34_E10,MINC35_Z10,MINC36_Z11,MINC37_Z12,MINC38_Z13,MINC39_Z14,MINC40_B9,MINC41_B10,MINC42_B11,MINC43_B12,MINC44_E11,MINC45_E12,MINC46_E13,MINC47_E14,TRT_CAT,TRT_ATT1,TRT_ATT2,TRT_ATT3,MOSA_1,MOSA_2,MOSA_3,HYDON1,HYDON2,HYDON3,MC1_MFI1,MC2_MFI2,MC3_MFB1,MC4_MFB2,MC5_MWH,MC6_MWNH,MC7_EMO,DON,DON2
SS007,1,1088,810,1,49,4,3,1,3,2,2,2,1,2,1,2,2,2,2,1,2,1,2,1,1,2,2,1,6,4,6,6,6,2,6,6,1,6,6,2,6,3,6,1,6,7,7,7,7,7,7,7,7,3,7,7,2,2,7,1,7,7,6,6,6,6,3,6,6,3,1,6,1,6,6,1,7,7,7,6,7,7,1,50,1,6,6,6,7,7,7,6,5,1
SS007,1,1089,536,2,37,3,3,6,3,2,2,1,1,6,1,2,1,2,2,1,1,1,1,1,2,1,1,2,6,7,7,5,6,6,4,6,4,7,7,4,7,3,1,1,5,7,7,7,5,5,5,5,5,2,2,4,2,1,5,1,4,4,6,6,6,6,6,6,6,6,5,6,5,6,6,7,6,6,5,4,5,6,1,5,1,6,7,4,7,7,7,5,0.5,1
SS007,1,1090,928,1,23,1,2,1,1,1,1,1,1,1,3,1,1,2,1,1,2,1,1,1,1,1,2,1,7,2,5,7,7,2,4,3,7,5,5,1,3,1,7,1,7,7,7,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,7,7,7,7,7,7,1,30,1,7,7,7,7,6,6,5,0,0
SS007,1,1091,1425,1,56,5,3,3,3,2,2,1,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,6,2,7,7,6,1,6,7,1,6,7,1,6,6,7,2,7,5,6,6,6,6,6,6,6,5,6,6,5,5,6,5,7,7,6,6,6,6,6,6,7,6,6,7,6,7,7,3,7,7,3,6,5,6,2,0,0,6,6,3,5,5,6,5,5,1
SS007,1,1092,336,1,33,2,6,7,3,2,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,1,1,2,5,3,7,6,3,5,4,6,2,6,5,3,5,1,2,1,4,7,7,7,7,7,7,7,7,3,3,3,3,3,7,5,3,3,7,7,7,7,3,3,5,5,3,6,5,4,4,3,6,7,4,4,4,4,2,0,0,5,3,3,5,3,6,4,5,1
SS007,1,1093,747,1,21,1,99,3,3,2,2,1,1,2,3,2,2,1,2,1,2,1,2,1,2,2,2,1,7,6,6,6,6,2,5,7,1,6,7,1,7,2,2,2,6,6,6,6,5,6,6,6,6,3,6,6,4,4,6,4,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,1,5,1,7,7,7,7,7,7,7,5,1
SS007,1,1094,1392,1,60,5,5,3,3,2,2,3,1,2,2,1,2,1,2,2,2,2,2,1,1,1,1,1,7,7,7,5,7,2,7,6,1,7,7,1,7,2,1,1,7,7,7,7,7,6,7,6,7,1,7,7,4,1,7,2,7,7,4,7,4,7,1,7,7,4,1,7,4,7,7,1,7,7,6,6,6,7,2,0,0,7,4,4,4,4,5,4,2,1
SS007,1,1095,807,2,77,7,5,8,3,3,2,2,1,6,2,2,2,2,2,1,1,1,2,1,2,2,2,1,4,1,7,4,4,6,3,4,3,5,5,3,5,2,3,1,5,7,7,7,7,4,5,4,5,1,1,4,2,2,6,2,5,6,4,5,5,5,3,2,5,3,3,5,2,6,6,7,6,6,4,4,4,5,2,0,0,6,4,4,4,5,5,3,5,1
SS007,1,1096,17695,1,69,6,4,6,3,2,2,2,1,3,3,2,1,2,2,1,1,2,1,1,1,2,2,1,6,2,7,7,7,2,3,6,5,2,4,3,5,5,2,1,3,7,7,7,7,7,6,5,4,3,4,4,2,1,6,3,6,4,6,5,5,4,3,5,5,3,3,5,3,5,5,7,6,7,6,2,7,5,2,0,0,7,4,1,3,5,7,5,5,1
SS007,1,1097,523,1,42,3,4,2,3,2,2,3,1,3,2,2,2,1,2,1,2,1,2,1,2,1,1,2,7,5,7,7,7,3,6,7,3,7,7,2,7,3,3,3,6,7,7,7,7,7,7,5,6,3,4,6,4,3,7,4,7,7,5,5,4,4,3,4,5,4,3,7,4,7,7,1,7,7,6,5,6,6,2,0,0,6,6,5,7,7,7,5,0,0
SS007,1,1098,425,2,38,3,3,6,3,1,2,1,1,7,1,2,2,2,1,1,2,1,1,1,2,1,2,2,7,5,6,4,7,3,3,6,2,6,7,1,7,5,2,1,5,5,4,5,5,4,4,4,5,5,5,4,6,5,5,4,4,4,6,5,6,6,6,5,5,6,3,5,5,4,5,6,7,7,5,6,6,5,1,50,1,7,6,4,6,4,7,6,0,0
SS007,1,1099,636,2,56,5,5,6,3,2,2,2,1,1,2,2,2,2,2,1,1,1,1,1,2,1,2,2,5,4,5,5,6,6,5,6,2,7,6,2,7,5,5,1,4,6,6,6,6,5,5,5,5,5,4,5,4,4,5,4,4,5,7,7,7,7,6,6,6,6,6,7,5,6,6,1,6,7,6,5,5,5,1,25,1,5,5,4,5,6,5,5,0,0
SS007,1,1100,543,2,42,3,6,6,3,2,2,1,1,7,2,2,2,2,2,1,1,1,2,1,2,2,1,2,7,6,7,6,6,5,4,6,2,6,6,2,6,3,3,3,4,6,6,6,6,6,6,6,6,3,3,4,3,3,7,3,7,7,6,6,6,6,3,4,5,3,3,7,3,7,7,6,6,7,6,6,6,6,2,0,0,7,5,6,6,7,6,4,5,1
SS007,1,1101,1058,1,63,5,99,6,3,1,2,1,1,7,1,2,1,2,1,2,1,2,2,2,2,2,2,1,6,7,7,7,5,1,4,7,1,7,7,1,7,1,5,1,4,2,7,7,7,6,6,5,6,5,4,6,6,4,7,1,7,4,3,6,1,4,2,5,5,5,4,7,1,7,4,1,5,5,2,4,3,3,2,0,0,3,3,5,6,1,5,1,5,1
SS007,1,1102,979,1,37,3,5,3,3,2,2,2,1,2,2,1,1,1,1,2,1,2,1,2,2,1,1,2,6,6,7,7,7,4,4,6,2,6,6,2,6,4,5,1,7,6,6,6,6,6,6,4,4,3,2,2,2,1,6,1,5,5,7,7,6,6,4,5,6,4,4,6,1,5,5,1,6,5,5,5,6,5,2,0,0,7,6,4,7,4,5,4,0.5,1
SS007,1,1103,759,1,61,5,3,7,3,2,2,2,1,1,3,2,2,2,2,2,2,1,2,1,1,1,2,1,5,1,7,6,6,4,4,4,4,4,4,4,4,1,1,1,7,7,7,7,7,7,7,7,7,4,4,4,1,1,7,1,7,7,7,7,7,7,4,4,7,1,1,7,1,7,7,7,4,4,4,4,5,5,2,0,0,4,4,4,4,4,4,1,0,0
SS007,1,1104,3799,2,52,4,3,7,3,2,2,1,1,2,3,1,1,1,1,2,2,1,1,1,1,2,1,1,5,7,5,3,6,5,5,5,4,7,5,6,7,7,4,4,6,5,5,5,5,5,5,5,5,2,3,3,3,3,5,2,5,5,3,3,3,3,1,3,3,2,3,4,2,6,6,4,6,6,7,7,7,7,2,0,0,7,6,7,6,6,6,5,0.04,1
SS007,1,1105,2187,2,43,3,1,6,3,2,2,1,1,6,1,2,2,1,2,1,2,1,1,1,1,1,2,2,7,4,7,7,7,1,7,6,2,7,6,1,7,1,4,1,7,4,7,7,6,7,7,6,6,4,5,6,4,1,7,1,7,6,7,7,6,4,4,6,7,4,2,7,4,7,7,4,6,7,7,7,6,7,2,0,0,7,7,4,7,4,7,6,0,0
SS007,1,1106,948,1,60,5,4,7,3,1,2,1,1,3,2,2,1,2,2,2,1,1,1,1,1,1,1,1,7,1,7,7,7,1,7,7,1,7,7,7,7,4,7,1,7,7,7,7,7,7,7,7,7,1,7,7,1,1,7,1,7,7,7,7,7,7,1,7,7,1,1,7,1,7,7,3,7,7,7,7,7,7,1,10,1,7,7,7,7,7,7,7,0,0
SS007,1,1107,625,2,25,2,3,3,3,1,2,1,1,5,3,2,2,2,1,1,1,1,2,2,1,2,2,2,7,7,7,7,7,1,7,7,1,7,7,1,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,1,10,1,7,7,3,7,7,7,7,5,1
SS007,1,1108,780,2,54,4,5,7,1,2,2,1,1,8,1,2,2,2,2,2,2,1,2,1,1,2,1,1,7,2,7,3,3,7,1,6,1,3,6,2,3,2,5,1,1,1,2,2,2,3,3,3,3,1,1,1,1,1,3,3,5,5,5,5,5,5,3,1,1,1,1,5,5,7,7,6,7,7,7,3,3,7,2,0,0,7,3,2,5,6,6,1,0,0
SS007,1,1109,873,1,36,3,4,2,3,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,1,1,1,7,7,7,7,6,4,6,7,1,3,7,3,3,5,5,3,7,7,7,7,7,7,7,7,7,6,7,7,7,5,7,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,5,5,4,3,4,4,2,0,0,3,3,1,3,5,7,2,0,0
SS007,1,1110,349,1,23,1,3,7,3,2,2,3,1,7,1,1,1,2,2,2,2,2,2,1,2,2,1,2,6,4,6,7,5,4,5,6,2,6,7,1,6,5,4,2,5,2,2,3,6,5,5,5,5,5,5,5,5,5,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,5,5,5,5,1,10,1,4,5,4,6,7,3,5,1,1
SS007,1,1111,1279,1,53,4,2,2,3,2,2,3,1,4,2,2,1,1,2,1,2,1,2,1,2,1,1,1,7,7,7,6,6,2,7,4,2,6,7,1,7,6,6,6,7,7,7,7,7,7,7,7,7,6,7,7,6,6,7,6,7,7,7,7,7,7,6,7,7,6,6,7,6,7,7,3,7,7,7,7,7,7,1,50,1,7,6,7,6,3,7,7,0.22,1
SS007,1,1112,420,1,37,3,4,6,3,2,2,1,1,1,1,2,2,1,2,1,2,1,2,1,2,2,2,2,6,4,7,7,6,2,6,6,1,6,6,1,7,3,2,3,7,7,7,7,7,7,7,7,7,3,7,7,5,1,7,1,7,7,6,6,6,6,1,5,6,6,1,6,1,6,6,2,5,5,5,5,5,5,2,0,0,6,6,3,3,5,5,5,0,0
SS007,1,1113,587,2,59,5,99,2,3,2,2,2,2,5,1,2,2,2,2,2,2,2,1,2,2,2,1,2,5,2,6,2,4,7,1,1,4,1,2,6,2,1,1,1,2,4,4,4,5,5,5,5,5,1,1,1,1,1,5,1,5,5,2,2,2,2,1,1,1,1,1,2,1,2,2,2,5,4,2,1,2,2,2,0,0,5,5,2,2,5,5,1,0,0
SS007,1,1114,607,2,64,5,4,6,3,2,2,2,1,3,1,2,1,1,2,2,2,1,2,2,2,2,2,1,4,4,6,4,4,4,4,4,4,4,4,4,4,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,0,0,4,4,4,4,4,4,4,0.04,1
SS007,1,1115,648,1,29,2,99,4,99,2,2,1,1,3,3,1,2,1,1,2,1,1,1,1,2,1,1,2,7,2,7,1,4,7,4,6,2,5,7,1,5,1,1,1,4,7,7,7,7,4,4,3,3,1,1,1,1,1,5,4,6,6,4,4,4,4,4,4,4,4,4,5,4,5,5,4,4,5,5,4,4,4,2,0,0,4,4,4,4,1,7,2,0,0
SS007,1,1116,1287,1,67,6,5,4,3,2,2,2,1,2,3,2,1,2,1,1,2,1,2,1,1,2,2,1,7,5,7,6,7,2,4,6,2,6,4,2,4,3,1,1,6,7,7,7,7,7,7,7,7,3,3,6,1,1,5,1,6,6,6,6,6,6,3,3,5,2,1,6,1,6,6,7,6,6,6,4,4,4,2,0,0,6,3,4,4,5,5,2,0.5,1
SS007,1,1117,710,1,59,5,3,3,3,2,2,2,1,5,2,2,2,1,2,1,2,1,2,2,2,1,1,1,6,5,5,5,4,3,4,5,5,4,5,4,4,2,2,1,5,5,6,6,6,6,6,6,6,2,5,5,1,1,6,2,6,4,7,7,4,4,1,4,4,2,1,5,1,4,4,2,6,5,4,5,6,6,2,0,0,5,5,4,5,5,4,4,1,1
SS007,1,1118,495,1,53,4,4,2,3,1,1,3,1,1,3,2,2,1,2,2,1,1,2,2,2,1,2,2,6,6,7,7,7,3,2,6,3,4,6,2,6,2,1,1,6,7,7,7,7,7,7,7,7,1,3,5,1,1,7,1,6,6,7,7,7,7,1,3,4,1,1,7,1,6,6,5,7,7,7,7,6,6,2,0,0,1,4,1,6,6,6,4,0,0
SS007,1,1119,603,2,33,2,1,1,1,1,2,2,1,2,3,1,2,2,2,1,2,1,2,1,2,2,2,2,4,7,7,7,6,4,4,6,2,6,5,3,4,1,7,1,6,5,7,6,5,5,5,3,2,1,3,4,2,1,5,1,5,5,5,5,5,4,5,6,6,4,4,6,4,6,6,3,5,5,6,5,4,5,2,1,1,6,4,3,4,4,6,3,2.55,1
SS007,1,1120,827,1,27,2,3,2,5,2,2,1,1,4,3,2,1,2,2,1,2,1,2,1,1,2,1,1,7,6,7,7,7,1,7,7,1,7,7,1,7,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,6,6,6,7,6,6,1,500,1,6,6,1,7,4,7,6,2.5,1
SS007,1,1121,11413,2,58,5,2,2,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,2,2,4,5,6,5,6,6,2,4,5,4,4,3,5,1,7,1,5,7,7,7,7,7,7,7,6,2,2,2,2,1,7,1,6,6,7,6,5,5,1,1,3,1,1,6,1,6,6,6,6,6,5,6,4,4,2,0,0,4,4,4,5,6,6,4,0,0
SS007,1,1122,501,2,56,5,5,6,3,2,2,2,1,2,2,2,2,2,2,1,1,1,2,1,1,2,2,1,5,5,7,6,6,4,4,4,4,4,4,4,4,3,2,2,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,5,7,5,4,4,6,5,4,5,4,7,7,7,6,6,6,4,5,6,2,0,0,6,4,4,6,6,6,4,0,0
SS007,1,1123,1807,2,44,3,3,3,3,2,2,2,1,2,3,2,1,1,2,2,2,1,2,1,2,1,1,2,6,5,7,6,6,6,3,5,3,6,6,3,6,1,1,1,4,3,5,5,5,5,5,3,5,2,5,5,5,1,6,1,6,6,5,5,5,5,3,4,5,5,1,5,1,5,5,1,4,5,5,5,5,4,2,0,0,5,4,6,6,6,5,3,0,0
SS007,1,1124,544,1,25,2,7,6,3,2,1,1,1,6,1,2,1,2,2,1,1,1,2,1,2,2,2,2,5,5,7,6,5,3,4,5,2,5,7,2,7,5,3,2,5,6,6,7,7,5,5,5,4,3,3,5,4,5,7,3,7,7,5,5,5,5,3,5,7,5,3,5,5,6,6,4,5,6,5,4,5,4,2,0,0,6,6,2,3,3,6,3,2.5,1
SS007,1,1125,456,2,66,6,5,6,3,2,2,2,1,2,2,2,2,2,2,1,1,1,2,1,2,1,1,2,6,3,6,3,3,7,3,6,5,4,4,5,3,1,1,1,4,7,7,7,7,5,5,5,5,1,1,1,1,1,6,1,4,4,6,6,5,5,5,4,4,4,4,4,4,4,4,2,4,4,2,2,2,2,2,0,0,3,3,2,6,5,5,1,0,0
SS007,1,1126,1287,1,74,6,3,2,3,1,2,1,1,4,2,2,2,1,2,2,2,1,2,1,2,2,1,1,5,5,6,6,6,3,5,6,1,7,6,1,7,5,7,1,7,6,6,6,6,6,6,6,6,5,5,6,5,3,7,3,7,7,7,7,7,6,3,4,6,5,3,7,5,7,7,2,7,7,7,7,7,7,1,10,1,7,7,6,7,7,1,4,5,1
SS007,1,1127,526,1,66,6,7,7,3,1,1,1,1,6,2,2,2,2,2,2,2,1,2,1,2,2,1,2,5,5,7,6,6,6,5,7,3,7,7,2,6,6,6,2,7,6,7,7,7,7,7,7,7,6,3,6,4,2,7,3,7,6,6,7,7,7,5,5,6,4,1,7,4,6,6,3,6,7,5,6,6,5,2,0,0,4,3,4,4,4,6,4,5,1
SS007,1,1128,680,1,46,4,5,4,3,2,2,2,3,6,1,2,1,1,1,2,1,1,2,2,2,1,1,2,5,7,6,7,7,3,4,5,2,5,5,2,5,1,7,1,4,7,7,7,7,7,7,3,6,1,5,6,1,1,7,1,7,7,7,7,5,6,5,5,5,4,4,6,3,6,6,2,7,7,7,5,5,7,2,0,0,7,6,6,5,7,5,6,0,0
SS007,1,1129,756,2,43,3,5,3,3,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,1,1,2,4,5,5,4,3,7,2,5,4,4,5,3,4,1,1,1,4,6,7,7,6,5,5,4,3,1,1,1,1,1,5,1,4,4,1,1,1,1,1,1,1,1,1,1,1,5,5,4,4,4,2,2,2,2,2,0,0,2,4,1,1,1,6,1,0,0
SS007,1,1130,775,2,60,5,9,7,3,1,1,1,1,7,1,2,2,2,2,2,2,1,2,2,2,2,1,1,7,7,7,7,7,6,4,7,1,7,7,1,7,1,5,1,5,7,7,7,7,7,7,7,7,1,3,6,2,1,7,1,7,7,6,7,6,7,1,2,6,2,1,7,1,7,7,2,7,7,7,7,7,7,1,500,1,7,7,7,7,7,6,7,5,1
SS007,1,1131,670,1,36,3,4,7,2,2,2,3,1,6,2,1,1,1,1,2,1,2,1,2,2,1,1,2,7,6,7,6,6,5,4,5,3,5,5,3,4,2,2,2,4,7,7,7,7,6,6,4,6,3,4,4,2,1,6,1,5,5,5,5,4,5,2,4,5,3,2,5,1,4,5,6,5,6,4,3,3,3,2,0,0,4,4,2,4,4,5,2,5,1
SS007,1,1132,462,2,39,3,3,2,3,2,1,1,1,1,3,2,2,2,2,1,2,1,2,1,2,1,1,1,6,4,7,6,7,1,7,6,1,7,6,6,7,6,5,1,7,7,7,7,7,6,6,6,6,4,5,4,2,2,7,2,6,6,7,7,5,6,3,4,5,2,1,6,1,7,6,1,7,7,6,6,6,6,1,100,1,6,6,5,6,6,3,6,0.49,1
SS007,1,1133,1135,1,67,6,3,6,3,2,2,1,1,2,2,2,1,1,1,1,1,1,2,1,2,1,1,2,6,6,6,6,6,4,4,5,3,6,5,3,6,2,3,2,6,7,7,7,7,7,7,7,7,3,5,5,1,1,7,1,7,7,7,7,7,7,2,6,6,1,1,7,1,6,6,6,7,7,4,4,5,7,2,0,0,6,6,2,2,6,6,4,0,0
SS007,1,1134,805,1,76,7,5,6,3,1,2,3,1,7,2,2,2,2,2,1,1,1,2,1,2,2,2,1,5,5,5,5,5,4,4,4,4,4,5,3,5,3,1,1,5,7,7,7,7,6,5,5,5,2,4,4,1,1,6,1,5,5,6,4,5,4,1,4,4,1,1,5,1,5,5,5,6,6,6,6,6,6,1,25,1,6,6,6,6,6,6,6,5,1
SS007,1,1135,618,1,67,6,4,6,3,2,2,1,1,6,3,2,2,2,2,1,2,1,2,1,2,2,1,1,5,3,7,6,6,3,5,6,3,7,6,2,5,3,3,3,6,7,7,7,7,7,7,7,5,6,6,6,5,2,6,3,6,6,6,6,6,6,3,6,6,2,2,7,3,7,7,1,7,7,7,6,6,6,1,5,1,7,7,6,7,7,7,7,1.51,1
SS007,1,1136,783,1,58,5,4,3,1,2,2,2,1,6,3,2,2,2,2,1,2,1,2,1,1,2,2,2,7,4,7,7,7,1,7,7,1,7,7,1,6,4,7,1,7,7,7,7,7,7,7,7,7,4,7,7,2,2,7,2,7,7,7,7,7,7,7,7,7,5,5,7,4,7,7,2,7,7,7,7,7,7,2,0,0,7,7,6,7,7,6,7,0,0
SS007,1,1137,595,1,35,3,4,6,3,2,2,2,1,3,2,1,1,1,2,2,2,2,2,1,2,2,1,1,6,6,7,7,7,5,4,6,4,6,6,4,6,3,6,3,7,7,7,7,7,7,7,7,7,5,5,5,5,2,6,2,6,6,6,6,6,6,4,4,4,4,1,4,1,5,5,2,7,7,7,7,7,7,1,10,1,7,7,6,7,7,7,7,5,1
SS007,1,1138,624,2,65,6,6,8,99,2,2,1,1,4,3,2,2,1,2,2,1,1,2,2,2,2,1,2,7,5,7,5,4,3,4,5,3,4,5,3,4,3,2,2,7,5,6,4,5,3,3,3,3,2,2,2,2,1,3,1,3,4,3,5,4,3,2,2,5,5,2,2,1,5,5,3,5,5,4,5,5,5,2,0,0,4,4,5,5,4,6,4,0,0
SS007,1,1139,1490,1,60,5,4,4,3,2,2,1,1,4,1,1,1,1,1,1,2,1,1,1,2,1,1,1,6,6,6,7,7,1,7,6,2,7,7,2,7,5,5,1,7,7,7,7,7,7,7,7,7,6,7,7,6,6,7,5,7,7,7,7,7,7,3,7,7,6,4,7,4,7,7,7,7,7,4,4,4,4,2,0,0,5,4,4,5,5,5,4,1,1
SS007,1,1140,861,1,45,4,4,7,1,1,2,3,1,7,2,2,2,2,2,1,2,1,2,1,2,2,2,1,7,7,7,7,7,4,7,7,1,7,7,1,7,3,3,3,7,7,7,7,7,7,6,7,7,3,6,6,3,3,7,5,7,7,7,7,7,7,4,5,6,4,3,7,4,7,7,6,6,7,7,6,7,6,1,25,1,6,3,1,6,7,4,6,5,1
SS007,1,1141,525,2,49,4,6,3,3,2,2,2,1,4,1,2,2,2,2,1,1,1,2,1,2,2,1,2,5,5,5,5,5,4,4,5,3,4,5,4,5,2,3,3,4,6,6,6,6,6,6,6,6,3,3,4,3,4,5,2,5,5,5,6,6,6,4,4,4,5,5,5,4,5,5,4,5,5,5,5,5,5,1,20,1,5,4,5,5,5,5,4,2.4,1
SS007,1,1142,1297,1,51,4,3,2,3,2,2,2,1,9,3,2,1,1,2,1,2,1,2,1,2,2,2,1,6,5,7,7,7,4,4,6,3,5,6,3,5,6,6,4,5,7,7,7,7,7,7,6,6,6,6,4,4,4,6,5,6,5,7,6,6,6,5,5,5,5,4,5,4,5,5,2,6,6,6,5,6,6,2,0,0,6,3,6,6,6,3,5,0,0
SS007,1,1143,539,2,51,4,5,6,3,2,2,2,1,2,3,2,1,2,1,2,2,1,2,2,2,2,1,1,5,5,5,4,5,7,4,1,4,3,1,4,3,1,1,1,5,7,7,7,7,7,7,6,6,1,1,1,1,1,5,1,4,4,5,5,5,5,2,2,2,2,2,5,2,3,3,6,3,5,2,5,4,2,2,0,0,6,6,2,4,5,5,1,0,0
SS007,1,1144,614,1,67,6,8,7,3,2,1,1,1,6,3,2,2,2,2,1,2,2,1,1,2,2,1,1,7,4,7,7,7,2,2,7,1,7,7,1,7,6,4,3,6,7,7,7,7,6,6,5,5,5,6,6,3,1,7,5,7,7,6,5,6,5,2,6,6,4,2,7,3,7,7,1,7,7,6,6,6,6,1,25,1,7,6,4,6,7,7,5,5,1
SS007,1,1145,709,2,65,6,6,3,3,2,2,2,1,2,1,2,1,2,2,1,1,2,2,1,2,2,2,1,4,5,5,7,7,1,5,6,1,7,6,2,6,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,5,5,5,1,7,1,7,7,2,7,7,7,5,5,5,2,0,0,7,3,3,7,7,7,5,0,0
SS007,1,1146,504,2,71,6,7,8,99,2,2,3,1,2,2,2,1,2,1,1,1,1,1,1,2,1,2,2,4,1,6,1,5,7,1,4,4,4,4,7,4,1,7,1,4,7,7,7,7,7,7,4,7,1,1,4,4,1,7,1,7,7,6,7,4,4,1,1,6,4,1,7,1,7,7,4,7,7,5,4,7,4,2,0,0,4,4,4,4,6,6,4,5,1
SS007,1,1147,379,2,65,6,5,6,3,2,2,2,1,1,2,2,1,2,2,1,2,1,2,1,1,2,1,1,6,6,6,6,4,4,4,5,4,4,5,4,4,1,2,2,5,7,7,7,7,7,7,7,7,1,4,5,3,1,6,1,7,7,7,7,7,7,3,5,7,4,3,5,3,7,7,4,7,7,7,7,7,7,2,0,0,6,6,5,6,6,7,4,2.55,1
SS007,1,1148,751,2,42,3,3,2,3,2,2,2,1,2,2,1,2,2,2,2,1,1,1,2,2,1,1,2,5,4,5,5,6,4,5,5,4,5,5,4,5,3,5,3,6,6,6,6,6,6,6,6,6,4,4,4,3,2,5,3,4,4,5,5,5,5,5,5,5,5,4,5,3,5,5,1,5,5,4,5,4,4,2,0,0,5,5,4,5,5,5,4,1,1
SS007,1,1149,709,2,48,4,6,7,2,2,2,2,1,9,2,2,2,2,2,2,2,1,1,2,2,1,1,2,5,5,7,5,4,4,4,5,4,4,6,1,3,5,5,1,2,7,7,7,6,5,5,5,5,1,1,1,1,1,7,1,7,6,4,6,4,4,1,1,4,1,1,7,1,7,6,2,6,6,5,6,6,5,1,50,1,6,5,3,3,6,6,5,0,0
SS007,1,1150,249,2,44,3,4,2,3,2,2,2,1,1,1,2,2,2,2,1,2,1,2,1,2,2,2,2,7,4,7,7,7,4,7,7,4,7,7,1,7,7,7,1,7,7,7,7,7,7,7,7,7,4,4,4,4,4,7,4,7,7,7,7,7,7,7,7,7,4,4,7,7,7,7,7,5,5,4,5,5,4,2,0,0,5,5,5,5,5,7,4,0,0
SS007,1,1151,745,2,55,5,5,3,3,2,2,3,1,2,2,2,2,2,2,1,2,1,2,1,1,2,2,2,7,3,7,6,3,3,3,5,5,3,5,5,3,2,3,2,5,5,5,5,5,4,4,4,4,4,4,4,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,2,0,0,5,3,3,3,3,3,2,5,1
SS007,1,1152,588,2,68,6,5,8,3,2,2,3,1,2,1,2,1,2,2,1,1,1,1,2,2,1,1,2,6,5,7,6,4,7,2,5,4,5,6,2,6,1,1,1,4,4,4,7,7,7,7,7,7,4,2,5,2,2,6,2,7,7,7,7,7,5,3,3,5,3,3,6,2,7,7,4,7,7,7,5,6,7,2,0,0,7,4,2,4,7,7,5,5,1
SS007,1,1153,506,2,70,6,4,6,3,2,2,3,1,3,1,2,2,2,1,2,1,1,1,1,2,2,2,2,5,4,7,7,6,5,4,5,3,7,5,2,2,2,2,1,5,7,7,7,6,7,7,6,7,6,5,5,4,4,7,5,7,7,6,6,6,6,5,5,5,5,4,7,5,7,7,3,5,7,4,4,4,5,2,0,0,5,3,5,6,3,7,4,5,1
SS007,1,1154,2711,2,49,4,4,6,3,1,1,1,1,7,1,1,1,1,1,2,1,1,1,1,1,1,1,2,5,5,5,5,3,1,7,7,1,7,7,1,7,7,7,3,7,7,7,3,3,7,7,7,7,7,7,7,7,7,5,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,7,7,7,6,7,7,1,20,1,7,7,7,7,7,7,7,2.52,1
SS007,1,1155,486,2,26,2,4,3,5,1,2,1,1,6,2,2,2,1,2,1,2,1,2,1,1,2,2,2,7,5,7,7,7,1,7,7,1,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,1,50,1,7,7,7,7,7,7,7,0,0
